1.92, 13.0, 2580.0, 1.11
2.33, 14.0, 2580.0, 1.23
2.62, 15.0, 2800.0, 1.21
2.95, 16.0, 2840.0, 1.24
3.27, 17.0, 2870.0, 1.25
3.53, 18.0, 2940.0, 1.25
3.79, 19.0, 2970.0, 1.24
4.04, 20.0, 3050.0, 1.31
4.35, 21.0, 3100.0, 1.32
4.74, 22.0, 3250.0, 1.33
5.12, 23.0, 3340.0, 1.35
5.44, 24.0, 3410.0, 1.41
5.75, 25.0, 3410.0, 1.42
