5.46, 27.0, 3260, 1.48
6.25, 29.0, 3380, 1.47
7.05, 29.0, 3500, 1.47
8.02, 29.0, 3780, 1.58
9.09, 29.0, 3940, 1.65
11.0, 29.0, 5500, 2.1
